Name,Height(in),Weight(lbs),40 yard,Bench press,Vert leap,Broad jump,Shuttle,HOF,Draft Pos,Games,Draft Year
"jenkins,ja",70.0,193,4.41,,33.5,121.0,4.13,0.0,39.0,115,2012
"iloka,ge",75.63,225,4.6,20.0,34.5,124.0,4.03,0.0,167.0,99,2012
"claiborne,mo",71.13,188,4.5,,34.5,118.0,4.12,0.0,6.0,85,2012
"blanton,ro",72.75,208,4.66,12.0,34.0,116.0,3.97,0.0,139.0,72,2012
"jackson,as",70.0,191,4.48,19.0,34.5,118.0,4.03,0.0,169.0,26,2012
"jackson,ja",71.5,188,4.6,9.0,36.5,125.0,4.15,0.0,,0,2012
"slay,da",71.88,192,4.36,14.0,35.5,124.0,4.21,0.0,36.0,103,2013
"sweeting,ro",71.25,189,4.42,11.0,37.0,124.0,,0.0,,0,2013
"stafford,da",71.63,221,4.69,21.0,30.5,111.0,,0.0,248.0,62,2013
"thomas,sh",68.88,213,4.42,28.0,40.5,133.0,4.26,0.0,111.0,66,2013
"webb,bw",70.25,184,4.51,14.0,40.5,132.0,3.84,0.0,114.0,80,2013
"commings,sa",72.13,216,4.41,,34.5,117.0,4.3,0.0,134.0,2,2013
"reid,gr",68.25,190,4.46,10.0,,,,0.0,,0,2013
"motta,ze",74.25,213,4.83,11.0,35.5,126.0,4.16,0.0,244.0,10,2013
"davis,wi",71.25,186,4.51,16.0,35.5,127.0,4.02,0.0,93.0,20,2013
"wreh-wilson,bl",72.75,195,4.53,14.0,36.0,128.0,4.12,0.0,70.0,60,2013
"johnson,ke",71.63,209,4.54,12.0,36.5,125.0,4.07,0.0,,0,2013
"swanson,da",70.0,186,4.56,15.0,33.0,122.0,,0.0,,0,2013
"lester,ro",73.25,220,4.66,,33.5,117.0,,0.0,,0,2013
"williams,st",68.88,181,4.42,12.0,40.5,128.0,4.1,0.0,145.0,32,2013
"webster,ka",70.5,195,4.41,14.0,35.0,125.0,,0.0,90.0,69,2013
"ryan,lo",71.13,191,4.56,14.0,32.5,116.0,4.06,0.0,83.0,109,2013
"hester,aa",73.63,198,4.62,,29.0,112.0,4.33,0.0,,0,2013
"wooten,kh",71.0,210,4.53,17.0,33.5,117.0,4.18,0.0,202.0,3,2013
"johnson,jo",69.38,199,4.65,16.0,35.0,114.0,4.25,0.0,,0,2013
"swearinger,dj",70.5,208,4.67,17.0,37.0,124.0,4.11,0.0,57.0,99,2013
"mathieu,ty",68.75,186,4.5,4.0,34.0,117.0,4.14,0.0,69.0,98,2013
"williams,sh",71.88,213,4.46,25.0,36.0,120.0,4.25,0.0,84.0,106,2013
"starling,ja",72.75,202,4.64,17.0,36.0,122.0,4.34,0.0,,0,2013
"mcdonald,tj",74.5,219,4.59,19.0,40.0,131.0,4.2,0.0,71.0,75,2013
"adams,jo",70.25,185,4.48,16.0,,,,0.0,,0,2013
"milliner,de",71.88,201,4.37,,36.0,122.0,4.32,0.0,9.0,21,2013
"rhodes,xa",73.5,210,4.43,14.0,40.5,132.0,,0.0,25.0,104,2013
"jefferson,to",70.75,213,4.75,16.0,,,,0.0,,0,2013
"alford,ro",70.13,188,4.39,17.0,40.0,132.0,4.23,0.0,60.0,88,2013
"banks,jo",74.0,185,4.61,10.0,34.0,125.0,4.27,0.0,43.0,57,2013
"thomas,ph",72.5,208,4.65,14.0,35.0,122.0,,0.0,119.0,8,2013
"edwards,mi",69.0,189,4.56,14.0,36.0,124.0,4.18,0.0,,0,2013
"mcdougald,br",72.25,215,4.74,19.0,34.5,122.0,4.44,0.0,,0,2013
"anthony,ma",71.38,196,4.63,12.0,35.0,118.0,4.07,0.0,247.0,0,2013
"mccray,de",72.88,187,4.54,4.0,36.0,126.0,4.32,0.0,210.0,49,2013
"mcgee,br",71.0,193,4.4,14.0,33.5,119.0,4.18,0.0,149.0,18,2013
"boyett,jo",69.88,204,4.64,27.0,,,,0.0,192.0,0,2013
"bushell,ad",69.38,186,4.58,17.0,33.0,116.0,4.25,0.0,,0,2013
"cyprien,jo",72.25,217,4.56,,38.5,,,0.0,33.0,75,2013
"robey,ni",67.25,169,4.53,10.0,37.5,127.0,4.09,0.0,,0,2013
"trufant,de",71.63,190,4.38,16.0,37.5,125.0,3.85,0.0,22.0,97,2013
"rambo,ba",72.5,211,4.56,17.0,,,,0.0,191.0,41,2013
"hawthorne,te",71.75,195,4.44,13.0,35.5,116.0,,0.0,150.0,0,2013
"mcfadden,le",69.63,193,4.54,10.0,34.5,119.0,4.27,0.0,68.0,34,2013
"mcdougald,br",72.25,215,4.74,19.0,34.5,122.0,4.44,0.0,,0,2013
"wolff,ea",71.25,209,4.44,,39.0,134.0,4.07,0.0,136.0,18,2013
"williams,du",71.0,203,4.52,13.0,37.5,126.0,4.0,0.0,105.0,58,2013
"taylor,ja",70.63,192,4.39,22.0,35.0,127.0,4.06,0.0,54.0,90,2013
"elam,ma",69.88,208,4.5,17.0,35.5,118.0,,0.0,32.0,41,2013
"reid,er",73.25,213,4.53,17.0,40.5,134.0,4.22,0.0,18.0,99,2013
"vaccaro,ke",72.0,214,4.63,15.0,38.0,121.0,4.06,0.0,15.0,97,2013
"wilcox,jj",72.0,213,4.57,17.0,35.0,124.0,4.09,0.0,80.0,77,2013
"evans,jo",73.13,207,4.58,,34.5,123.0,4.1,0.0,169.0,49,2013
"poyer,jo",71.88,191,4.54,8.0,30.5,118.0,4.18,0.0,218.0,95,2013
"miles,ro",71.63,203,4.62,,36.5,123.0,4.27,0.0,,0,2013
"simon,th",74.0,202,4.51,9.0,34.0,128.0,,0.0,138.0,20,2013
"amerson,da",73.0,205,4.44,15.0,35.5,127.0,,0.0,51.0,74,2013
"gratz,dw",71.13,201,4.47,22.0,38.0,125.0,4.15,0.0,64.0,43,2013
"hyde,mi",71.75,197,4.56,12.0,33.0,121.0,4.2,0.0,159.0,110,2013
"loston,cr",72.63,217,4.65,12.0,32.5,117.0,4.35,0.0,,0,2014
"alexander,ma",73.25,220,4.54,,38.0,123.0,4.51,0.0,110.0,57,2014
"allen,ri",69.13,187,4.61,13.0,35.5,116.0,4.15,0.0,147.0,65,2014
"watkins,ja",71.5,194,4.41,22.0,,,,0.0,101.0,50,2014
"dixon,br",71.5,203,4.41,17.0,32.5,116.0,4.27,0.0,195.0,19,2014
"johnson,do",74.13,200,4.45,12.0,38.5,123.0,4.24,0.0,129.0,73,2014
"gaines,ph",72.38,193,4.38,11.0,36.5,122.0,4.04,0.0,87.0,57,2014
"hampton,vi",69.0,197,4.69,20.0,33.5,116.0,4.2,0.0,,0,2014
"roberson,ma",72.25,191,4.61,8.0,37.5,120.0,4.08,0.0,,0,2014
"dennard,da",70.88,199,4.52,15.0,,,,0.0,24.0,77,2014
"joyner,la",68.0,184,4.55,14.0,37.5,123.0,4.4,0.0,41.0,81,2014
"reaser,ke",70.75,189,4.43,22.0,,,,0.0,170.0,30,2014
"bailey,di",71.75,201,4.66,,34.0,112.0,4.15,0.0,,0,2014
"desir,pi",73.0,198,4.59,11.0,35.0,133.0,4.3,0.0,127.0,61,2014
"dixon,ah",72.0,212,4.64,14.0,32.0,111.0,4.5,0.0,248.0,11,2014
"pryor,ca",71.13,207,4.58,18.0,34.5,115.0,,0.0,18.0,46,2014
"huff,ma",71.13,196,4.49,15.0,35.5,116.0,4.19,0.0,122.0,41,2014
"belue,de",70.75,182,4.48,11.0,,,,0.0,,0,2014
"ward,ji",70.63,193,4.59,9.0,,,,0.0,30.0,64,2014
"verrett,ja",69.5,189,4.38,,39.0,127.0,4.0,0.0,25.0,26,2014
"mitchell,te",71.13,192,4.63,,34.0,116.0,4.0,0.0,254.0,53,2014
"gilbert,ju",72.13,202,4.37,20.0,35.5,125.0,,0.0,8.0,35,2014
"dowling,jo",74.75,190,4.52,8.0,33.5,116.0,4.24,0.0,247.0,7,2014
"gaines,ej",69.63,190,4.44,15.0,,,,0.0,188.0,43,2014
"brooks,te",70.88,198,4.42,10.0,38.0,118.0,,0.0,79.0,80,2014
"fuller,ky",71.75,190,4.49,12.0,38.5,127.0,4.19,0.0,14.0,80,2014
"james,ke",70.5,180,4.44,9.0,39.0,,4.19,0.0,184.0,0,2014
"alexander,mo",73.25,220,4.54,,38.0,123.0,4.51,0.0,,0,2014
"lawson,ne",69.5,190,4.48,16.0,33.0,120.0,4.4,0.0,133.0,74,2014
"westbrooks,la",71.5,186,4.63,15.0,36.0,121.0,4.27,0.0,252.0,0,2014
"sorensen,da",73.38,205,4.67,13.0,32.0,113.0,3.95,0.0,,0,2014
"boston,tr",71.63,204,4.59,18.0,35.0,115.0,4.31,0.0,128.0,88,2014
"mcgill,ke",75.38,211,4.51,,39.0,128.0,4.18,0.0,116.0,54,2014
"price,ja",70.63,200,4.45,16.0,,,4.3,0.0,225.0,14,2014
"hal,an",70.38,188,4.5,15.0,35.5,117.0,4.27,0.0,216.0,69,2014
"exum,an",71.63,213,4.59,17.0,35.0,116.0,4.13,0.0,182.0,50,2014
"cockrell,ro",72.0,191,4.56,10.0,36.5,122.0,4.32,0.0,109.0,68,2014
"clinton-dix,ha",73.38,208,4.58,11.0,33.0,119.0,4.16,0.0,21.0,96,2014
"washington,to",71.38,196,4.57,13.0,,,,0.0,,0,2014
"carrie,tr",71.63,206,4.49,17.0,,,,0.0,,0,2014
"reynolds,ed",73.0,207,4.57,15.0,32.5,116.0,,0.0,162.0,16,2014
"benwikere,be",70.75,195,4.63,10.0,40.5,122.0,4.38,0.0,148.0,54,2014
"purifoy,lo",71.5,190,4.61,6.0,35.5,120.0,,0.0,,0,2014
"roby,br",71.25,194,4.39,17.0,38.5,123.0,4.04,0.0,31.0,89,2014
"berhe,na",70.5,193,4.71,15.0,35.5,116.0,4.22,0.0,152.0,42,2014
"lewis,is",69.88,211,4.6,15.0,36.5,122.0,4.47,0.0,,0,2014
"vereen,br",71.63,199,4.47,25.0,34.0,116.0,4.07,0.0,131.0,19,2014
"bucannon,de",73.0,211,4.49,19.0,36.5,124.0,4.26,0.0,27.0,84,2014
"thomas,je",69.25,192,4.55,19.0,37.0,124.0,,0.0,206.0,2,2014
"clinton-dix,ha",73.38,208,4.58,11.0,33.0,117.0,4.16,0.0,21.0,96,2014
"breeland,ba",71.38,197,4.62,11.0,34.5,123.0,4.33,0.0,102.0,83,2014
"goodson,de",71.0,194,4.52,11.0,37.0,123.0,4.34,0.0,197.0,26,2014
"ladler,ke",72.13,207,4.7,24.0,36.5,126.0,,0.0,,0,2014
"jackson,be",71.88,195,4.51,13.0,38.0,127.0,4.0,0.0,187.0,6,2014
"reynolds,ra",69.88,189,4.51,20.0,37.5,123.0,4.0,0.0,,0,2014
"jean-baptiste,st",74.63,218,4.61,13.0,41.5,127.0,4.33,0.0,58.0,5,2014
"davis,ch",69.88,202,4.54,15.0,,,,0.0,,0,2014
"rowe,er",72.75,205,4.45,19.0,39.0,125.0,3.97,0.0,47.0,53,2015
"marlowe,de",73.5,203,4.58,16.0,33.5,114.0,4.18,0.0,,0,2015
"allen,de",73.0,200,4.59,,,,,0.0,,0,2015
"smith,ty",72.13,195,4.6,15.0,36.5,124.0,3.96,0.0,170.0,28,2015
"backus,qu",69.38,216,4.67,,,,,0.0,,0,2015
"edwards,sa",72.38,200,4.52,,,,,0.0,,0,2015
"johnson,is",73.0,213,4.56,,,,,0.0,,0,2015
"waynes,tr",72.13,186,4.31,19.0,38.0,122.0,4.39,0.0,11.0,74,2015
"thomas,ca",72.25,195,4.53,,,,,0.0,,0,2015
"bryant,se",69.0,228,4.64,,,,,0.0,,0,2015
"williams,pj",72.0,194,4.57,12.0,40.0,132.0,4.28,0.0,78.0,47,2015
"gorman,ja",69.63,184,4.58,,,,,0.0,,0,2015
"cox,ju",72.63,191,4.36,15.0,38.0,129.0,4.07,0.0,,0,2015
"noel,me",68.0,174,4.53,,,,,0.0,,0,2015
"liggins,le",70.13,191,4.49,,,,,0.0,,0,2015
"dixon,tr",72.5,198,4.52,,,,,0.0,,0,2015
"raven,fl",72.38,202,4.49,,,,,0.0,,0,2015
"hayes,qu",71.88,190,4.62,,,,,0.0,,0,2015
"fitzpatrick,da",72.88,206,4.68,,,,,0.0,,0,2015
"rollins,qu",71.13,195,4.57,14.0,36.5,122.0,4.28,0.0,62.0,33,2015
"parms,da",73.13,206,4.59,,,,,0.0,,0,2015
"golson,se",68.63,176,4.46,15.0,33.5,120.0,4.2,0.0,56.0,0,2015
"everett,de",70.88,188,4.49,,,,,0.0,,0,2015
"dargan,er",71.13,217,4.62,,,,,0.0,,0,2015
"mcdonald,de",72.75,203,4.57,,,,,0.0,242.0,27,2015
"lewis,ro",70.0,188,4.59,,,,,0.0,,0,2015
"ioane,je",70.0,192,4.59,,,,,0.0,,0,2015
"campbell,ib",71.38,208,4.59,23.0,,,,0.0,115.0,53,2015
"brown,ar",73.0,182,4.52,,,,,0.0,,0,2015
"johnson,ke",72.25,188,4.52,,41.5,130.0,3.89,0.0,16.0,51,2015
"waisome,ni",69.75,182,4.48,,,,,0.0,,0,2015
"lowdermilk,jo",72.63,210,4.58,,,,,0.0,,0,2015
"bennett,ti",69.75,186,4.52,,,,,0.0,,0,2015
"riley,cu",72.0,190,4.52,,,,,0.0,,0,2015
"saunders,de",68.75,185,4.5,,,,,0.0,,0,2015
"bondurant,tr",69.75,212,4.54,,,,,0.0,,0,2015
"bills,cr",73.13,205,4.68,,,,,0.0,,0,2015
"prewitt,co",74.0,208,4.6,11.0,35.0,125.0,4.23,0.0,,0,2015
"ekpre-olomu,if",69.13,192,4.52,,,,,0.0,241.0,0,2015
"whitehead,je",71.0,197,4.59,15.0,37.0,128.0,4.11,0.0,,0,2015
"tartt,ja",73.38,221,4.53,,,124.0,,0.0,46.0,59,2015
"taylor,ra",69.88,182,4.49,,,,,0.0,,0,2015
"sendish,ca",71.25,196,4.53,,,,,0.0,,0,2015
"collins,ja",73.5,203,4.48,,36.0,124.0,4.27,0.0,42.0,24,2015
"grandon,jo",70.63,183,4.54,,,,,0.0,,0,2015
"mitchel,te",71.63,183,4.52,,,,,0.0,182.0,0,2015
"nelson,st",70.13,197,4.49,19.0,34.5,115.0,4.07,0.0,98.0,67,2015
"richards,jo",70.75,211,4.65,13.0,32.0,111.0,4.22,0.0,64.0,68,2015
"godbolt,st",70.0,176,4.54,,,,,0.0,,0,2015
"peters,ga",71.75,191,4.61,7.0,32.5,119.0,4.0,0.0,,0,2015
"randall,da",70.88,196,4.46,14.0,38.0,120.0,4.07,0.0,30.0,65,2015
"bonner,de",71.75,207,4.56,15.0,,,,0.0,,0,2015
"peters,ma",71.63,197,4.53,17.0,37.5,121.0,4.08,0.0,18.0,77,2015
"daniel,ro",72.88,198,4.56,,,,,0.0,,0,2015
"evans,ra",72.0,190,4.57,,,,,0.0,196.0,1,2015
"halley,ju",74.0,190,4.56,,,,,0.0,,0,2015
"hill,tr",70.25,182,4.55,,32.5,120.0,4.21,0.0,,0,2015
"smith,dj",70.0,187,4.45,18.0,36.0,124.0,4.26,0.0,65.0,5,2015
"darby,ro",70.63,193,4.38,12.0,41.5,129.0,4.14,0.0,50.0,57,2015
"hasson,ta",72.13,198,4.48,,,,,0.0,,0,2015
"norrils,ch",73.0,195,4.62,,,,,0.0,,0,2015
"moore,co",71.88,206,4.53,,,,,0.0,,0,2015
"webb,br",71.25,205,4.67,,,,,0.0,,0,2015
"burns,bl",69.25,186,4.55,,,,,0.0,,0,2015
"eskridge,du",74.88,208,4.63,,31.0,117.0,4.26,0.0,,0,2015
"bowman,ge",71.13,205,4.58,,,,,0.0,,0,2015
"sample,ja",74.13,209,4.56,,32.5,123.0,,0.0,104.0,4,2015
"alexander,br",72.0,195,4.59,,,,,0.0,,0,2015
"feichter,la",71.25,192,4.62,,,,,0.0,,0,2015
"blechen,br",74.25,216,4.7,,,,,0.0,,0,2015
"clark,ac",74.0,217,4.68,,,,,0.0,,0,2015
"scott,ti",71.0,189,4.53,,,,,0.0,,0,2015
"jones,de",73.0,186,4.54,,,,,0.0,,0,2015
"coleman,ju",70.63,185,4.53,20.0,37.5,124.0,3.98,0.0,,0,2015
"carter,te",73.0,215,4.54,19.0,,,,0.0,,0,2015
"therezie,ro",69.63,205,4.38,,,,,0.0,,0,2015
"pinson,te",74.5,210,4.65,,,,,0.0,,0,2015
"doss,lo",70.38,182,4.5,9.0,33.5,115.0,4.26,0.0,164.0,16,2015
"callahan,br",69.13,184,4.49,,,,,0.0,,0,2015
"claiborne,im",69.88,189,4.53,,,,,0.0,,0,2015
"shabazz,al",72.88,202,4.57,,,,,0.0,,0,2015
"marshall,ni",73.5,207,4.54,12.0,37.5,124.0,4.15,0.0,,0,2015
"cooper,co",72.63,209,4.62,,,,,0.0,,0,2015
"henderson,gr",70.63,181,4.53,,,,,0.0,,0,2015
"harris,an",72.63,183,4.57,,,,,0.0,,0,2015
"carter,sa",71.75,216,4.63,,,,,0.0,,0,2015
"glenn,ja",72.0,179,4.64,,34.0,123.0,4.26,0.0,,0,2015
"garrett,ch",70.75,205,4.58,,,,,0.0,,0,2015
"mathis,di",68.88,175,4.49,,,,,0.0,,0,2015
"hackett,ch",72.25,195,4.81,,32.0,110.0,4.2,0.0,,0,2015
"celiscar,do",70.88,194,4.62,,,120.0,,0.0,,0,2015
"amos,ad",72.5,218,4.56,,35.5,122.0,4.03,0.0,142.0,76,2015
"carter,al",72.13,196,4.51,17.0,40.0,121.0,4.07,0.0,80.0,2,2015
"vinopal,ra",70.0,198,4.54,,,,,0.0,,0,2015
"geathers,cl",73.63,218,4.55,22.0,37.0,120.0,4.27,0.0,109.0,56,2015
"jarrett,ky",69.88,200,4.57,21.0,33.0,109.0,4.4,0.0,181.0,16,2015
"holliman,ge",71.75,218,4.54,17.0,,,,0.0,239.0,0,2015
"hermanson,ma",73.0,198,4.62,,,,,0.0,,0,2015
"jones,by",72.63,199,4.49,,44.5,147.0,3.94,0.0,27.0,79,2015
"jefferson,an",72.88,198,4.72,15.0,33.5,116.0,4.15,0.0,,0,2015
"diggs,qu",69.13,196,4.56,17.0,35.5,113.0,4.15,0.0,200.0,70,2015
"young,st",73.38,195,4.67,,,,,0.0,,0,2015
"eskridge,du",74.88,208,4.63,,31.0,117.0,4.26,0.0,,0,2015
"mccain,bo",69.5,195,4.51,17.0,36.0,130.0,3.82,0.0,145.0,71,2015
"blake,be",71.0,177,4.52,,,,,0.0,,0,2015
"mincy,jo",70.13,191,4.55,,,,,0.0,,0,2015
"smith,de",70.0,200,4.52,,,,,0.0,197.0,38,2015
"mcdonald,te",71.38,195,4.63,19.0,33.0,112.0,4.26,0.0,,0,2015
"dieudonne,ja",71.88,190,4.62,,,,,0.0,,0,2015
"drummond,ku",72.63,208,4.65,,39.5,119.0,4.33,0.0,,0,2015
"durante,de",73.88,194,4.56,,,,,0.0,,0,2015
"williams,br",69.88,208,4.57,,,,,0.0,,0,2015
"mager,cr",71.5,201,4.44,17.0,38.0,130.0,4.07,0.0,83.0,24,2015
"hoskey,dr",71.25,180,4.49,,,,,0.0,,0,2015
"collinsworth,au",73.0,205,4.62,,,,,0.0,,0,2015
"johnson,je",71.38,195,4.54,20.0,35.0,115.0,,0.0,,0,2015
"collins,la",72.0,228,4.53,,35.0,120.0,4.33,0.0,33.0,74,2015
"grant,do",70.25,200,4.44,21.0,33.0,116.0,4.33,0.0,121.0,3,2015
"shepherd,ja",70.88,199,4.54,14.0,,,,0.0,191.0,11,2015
"wilson,ju",74.0,205,4.58,,36.0,125.0,4.22,0.0,,0,2015
"shaw,jo",72.5,201,4.44,26.0,37.5,130.0,4.12,0.0,120.0,55,2015
"murphy,ry",72.63,209,4.59,,,,,0.0,248.0,3,2015
"haden,jo",71.0,200,4.53,,,,,0.0,,0,2015
"tevis,ja",70.0,195,4.58,,,,,0.0,,0,2015
"martin,ro",72.5,217,4.59,,,,,0.0,,0,2015
"riggs,co",68.88,186,4.56,,,,,0.0,,0,2015
"perry,ni",72.5,205,4.63,35.0,38.5,124.0,4.66,0.0,,0,2015
"swann,da",72.0,189,4.5,,33.0,118.0,,0.0,167.0,7,2015
"thompson,ce",71.5,205,4.47,,,,,0.0,150.0,0,2015
"brooks,ca",68.75,196,4.53,,,,,0.0,,0,2015
"gunter,la",73.5,202,4.69,12.0,33.5,108.0,4.41,0.0,,0,2015
"floyd,te",69.75,187,4.57,,,,,0.0,,0,2015
"gaines,ch",69.88,180,4.44,,34.5,123.0,4.2,0.0,189.0,6,2015
"dunkley,ch",71.5,182,4.46,,,,,0.0,,0,2015
"brutus,la",71.63,206,4.76,14.0,33.0,114.0,4.33,0.0,,0,2016
"peterson,ke",70.38,181,4.58,14.0,35.5,121.0,4.31,0.0,,0,2016
"burris,ju",72.25,212,4.53,19.0,36.5,122.0,4.4,0.0,118.0,52,2016
"neal,ke",72.5,211,4.62,17.0,38.0,132.0,4.38,0.0,17.0,34,2016
"crawley,ke",72.38,187,4.43,,36.5,119.0,,0.0,,0,2016
"powell,ty",74.75,211,4.46,15.0,34.5,120.0,4.25,0.0,,0,2016
"howard,xa",72.13,201,4.58,11.0,33.0,122.0,4.15,0.0,38.0,40,2016
"simmons,ju",74.38,202,4.61,16.0,40.0,126.0,3.85,0.0,98.0,58,2016
"jones,cy",69.88,197,4.49,10.0,33.0,116.0,4.21,0.0,60.0,31,2016
"shumate,el",71.75,216,4.58,18.0,33.0,119.0,4.51,0.0,,0,2016
"bradberry,ja",72.75,211,4.5,16.0,36.0,124.0,4.21,0.0,62.0,60,2016
"jackson,wi",72.38,189,4.37,10.0,,116.0,,0.0,24.0,45,2016
"green,tj",74.5,209,4.34,13.0,35.5,129.0,,0.0,57.0,33,2016
"smith,ry",71.0,189,4.47,18.0,36.0,122.0,4.09,0.0,108.0,57,2016
"bush,de",72.38,199,4.64,17.0,36.0,123.0,,0.0,124.0,54,2016
"white,dj",70.88,193,4.49,17.0,33.0,132.0,4.33,0.0,178.0,14,2016
"davis,se",73.0,201,4.46,21.0,37.5,126.0,3.97,0.0,58.0,48,2016
"miller,ha",71.88,182,4.65,6.0,35.5,118.0,4.43,0.0,205.0,9,2016
"calhoun,ta",72.38,192,4.58,14.0,33.5,,,0.0,,0,2016
"wallace,cl",70.75,188,4.68,,35.5,123.0,,0.0,,0,2016
"robinson,ra",73.5,171,4.49,,35.5,121.0,,0.0,133.0,38,2016
"thompson,da",73.88,208,4.69,12.0,32.5,118.0,4.33,0.0,71.0,43,2016
"harris,de",70.63,176,4.56,,38.5,124.0,4.06,0.0,,0,2016
"brown,an",71.25,192,4.33,19.0,35.0,115.0,4.19,0.0,189.0,56,2016
"hargreaves,ve",70.5,204,4.5,15.0,39.0,130.0,3.98,0.0,11.0,41,2016
"worley,da",72.75,204,4.64,14.0,35.5,123.0,4.15,0.0,77.0,56,2016
"hall,de",73.63,199,4.68,,37.0,127.0,4.06,0.0,127.0,23,2016
"young,ta",69.13,183,4.46,9.0,34.5,118.0,3.93,0.0,104.0,31,2016
"kindred,de",70.0,207,4.5,,37.5,123.0,4.29,0.0,129.0,42,2016
"ramsey,ja",73.25,209,4.41,14.0,41.5,135.0,4.18,0.0,5.0,60,2016
"kearse,ja",76.0,216,4.62,16.0,31.5,124.0,,0.0,244.0,62,2016
"seymour,ke",71.5,186,4.39,12.0,35.0,124.0,4.18,0.0,218.0,31,2016
"mills,ja",72.0,191,4.61,16.0,37.0,123.0,4.0,0.0,233.0,48,2016
"williams,br",71.38,197,4.37,18.0,30.5,118.0,4.19,0.0,92.0,45,2016
"murray,er",70.63,199,4.49,15.0,39.5,124.0,4.05,0.0,106.0,54,2016
"stamps,aj",70.88,193,4.79,15.0,33.0,115.0,4.25,0.0,,0,2016
"boddy-calhoun,br",69.5,193,4.47,10.0,35.0,123.0,4.22,0.0,,0,2016
"burns,ar",71.88,193,4.46,,31.5,,,0.0,25.0,58,2016
"sims,le",72.5,203,4.53,11.0,37.0,120.0,4.19,0.0,157.0,56,2016
"apple,el",72.63,199,4.4,13.0,,,,0.0,10.0,55,2016
"killebrew,mi",73.88,217,4.65,22.0,38.0,127.0,4.18,0.0,111.0,63,2016
"dillon,kj",72.38,210,4.53,11.0,,121.0,,0.0,159.0,5,2016
"canady,ma",73.0,193,4.49,16.0,38.0,124.0,4.09,0.0,209.0,32,2016
"houston-carson,de",72.75,201,4.54,13.0,32.5,115.0,4.28,0.0,185.0,48,2016
"lomax,jo",69.88,202,4.75,8.0,36.0,120.0,4.15,0.0,,0,2016
"pruitt,ji",71.63,198,4.73,19.0,32.0,117.0,,0.0,,0,2016
"elliott,de",72.88,188,4.55,,41.0,125.0,3.94,0.0,,0,2016
"jones,jo",69.13,186,4.33,19.0,36.0,123.0,4.25,0.0,,0,2016
"lattimore,ma",72.0,193,4.36,,38.5,132.0,4.12,0.0,11.0,43,2017
"carter,ja",72.63,218,4.64,19.0,35.0,122.0,4.28,0.0,,0,2017
"williams,ma",72.75,202,4.56,14.0,43.5,128.0,4.2,0.0,42.0,46,2017
"hairston,na",71.88,196,4.52,14.0,35.5,118.0,4.45,0.0,158.0,38,2017
"tankersley,co",72.75,199,4.4,13.0,29.5,121.0,4.32,0.0,97.0,17,2017
"langley,br",72.25,201,4.43,22.0,35.5,123.0,4.21,0.0,101.0,16,2017
"shelton,so",69.25,177,4.51,10.0,35.0,120.0,4.02,0.0,,0,2017
"white,tr",71.25,192,4.47,16.0,32.0,117.0,4.32,0.0,27.0,47,2017
"kazee,da",70.25,184,4.54,11.0,34.0,124.0,,0.0,149.0,48,2017
"robinson,ez",71.0,189,4.47,13.0,34.0,128.0,,0.0,,0,2017
"luani,sh",71.38,202,4.55,12.0,31.0,116.0,4.21,0.0,221.0,31,2017
"adams,ja",71.63,214,4.56,18.0,31.5,120.0,4.13,0.0,6.0,46,2017
"wilson,qu",72.63,211,4.54,14.0,32.0,116.0,4.02,0.0,46.0,29,2017
"myrick,ja",69.63,200,4.28,13.0,37.5,124.0,4.22,0.0,222.0,5,2017
"witherspoon,ah",74.75,198,4.45,,40.5,126.0,4.13,0.0,66.0,36,2017
"humphrey,ma",72.25,197,4.41,10.0,,125.0,4.28,0.0,16.0,46,2017
"baker,bu",69.63,195,4.45,15.0,32.5,115.0,4.08,0.0,36.0,46,2017
"maulet,ar",69.75,189,4.62,18.0,34.5,120.0,,0.0,,0,2017
"jenkins,ra",73.25,214,4.51,19.0,37.0,127.0,,0.0,113.0,46,2017
"jones,si",71.75,186,4.47,,33.5,123.0,4.28,0.0,43.0,22,2017
"woods,xa",70.75,197,4.54,19.0,33.5,122.0,4.13,0.0,191.0,45,2017
"tabor,te",72.25,199,4.62,9.0,31.0,120.0,,0.0,53.0,22,2017
"decoud,tr",73.75,206,4.62,11.0,31.0,116.0,,0.0,169.0,11,2017
"wilson,ho",72.75,184,4.57,,33.5,117.0,3.94,0.0,126.0,0,2017
"jones,jo",73.25,220,4.41,20.0,37.5,132.0,4.27,0.0,61.0,35,2017
"douglas,ra",74.0,209,4.59,16.0,33.5,120.0,4.26,0.0,99.0,46,2017
"sutton,ca",71.0,188,4.52,11.0,34.0,120.0,,0.0,94.0,36,2017
"stribling,ch",73.0,188,4.6,5.0,31.5,114.0,4.56,0.0,,0,2017
"jerome,lo",70.5,204,4.7,11.0,,,4.68,0.0,,0,2017
"lewis,jo",70.0,188,4.54,15.0,34.5,121.0,,0.0,92.0,46,2017
"elder,co",70.13,183,4.55,,,,,0.0,152.0,14,2017
"king,ke",75.25,200,4.43,11.0,39.5,,3.89,0.0,33.0,30,2017
"tyson,mi",72.88,204,4.56,17.0,33.0,118.0,,0.0,187.0,10,2017
"jackson,ad",69.75,186,4.42,,36.0,122.0,,0.0,18.0,43,2017
"white,ma",71.63,194,4.59,,36.0,123.0,,0.0,216.0,0,2017
"gerry,na",73.88,218,4.58,17.0,30.5,122.0,,0.0,184.0,39,2017
